Area,Price per Month,Address,City,Price,Name,contact_details
"8,524 ft²",Not available,1435 9 Avenue Southeast,"Calgary, AB","$3,200,000",David Campbell,https://www.spacelist.ca/listings/809955/ab/calgary/for-sale/retail/1435_9_avenue_southeast
"1,816 ft²",Not available,Building A - 63 Copperpond Close Southeast,"Calgary, AB","$1,253,040",Michael Levesque,https://www.spacelist.ca/listings/810662/ab/calgary/for-sale/retail/building_a-63_copperpond_close_southeast
"7,980 ft²",Not available,2711 17 Avenue Southwest,"Calgary, AB","$2,750,000",Jung Sung Lee,https://www.spacelist.ca/listings/812973/ab/calgary/for-sale/retail/2711_17_avenue_southwest
"5,328 ft²",Not available,123 - 1518 Centre Street Northeast,"Calgary, AB","$199,900",Raymond Chan,https://www.spacelist.ca/listings/813442/ab/calgary/for-sale/retail/123-1518_centre_street_northeast
"1,549 ft²","$3,872/mo",1719 10 Avenue Southwest,"Calgary, AB","$30.00/sf/yr$3,872/mo",Les Kiss,https://www.spacelist.ca/listings/816157/ab/calgary/for-lease/retail/1719_10_avenue_southwest
313 ft²,Not available,218 - 328 Centre Street South,"Calgary, AB","$130,000",Amy Long,https://www.spacelist.ca/listings/505294/ab/calgary/for-sale/retail/218-328_centre_street_south
"7,980 ft²",Not available,2711 17 Avenue Southwest,"Calgary, AB","$2,750,000",Agron Miloti,https://www.spacelist.ca/listings/721158/ab/calgary/for-lease/retail/203-5718_1a_street_southwest
"5,328 ft²",Not available,123 - 1518 Centre Street Northeast,"Calgary, AB","$199,900",Fortesa Miloti,https://www.spacelist.ca/listings/777112/ab/calgary/for-lease/retail/104-80_sage_hill_road_northwest
"1,549 ft²","$3,872/mo",1719 10 Avenue Southwest,"Calgary, AB","$30.00/sf/yr$3,872/mo",Michael Levesque,https://www.spacelist.ca/listings/779833/ab/calgary/for-lease/retail/unit_2-5315_17_avenue_southeast
"1,400 ft²","$2,333/mo",1314b 17 Avenue Southwest,"Calgary, AB","$20.00/sf/yr$2,333/mo",Paul Loutitt,https://www.spacelist.ca/listings/808434/ab/calgary/for-lease/retail/1314b_17_avenue_southwest
"1,760 ft²",Contact,224 14 Avenue Southeast,"Calgary, AB",ContactContact,Mahmud Rahman,https://www.spacelist.ca/listings/679495/ab/calgary/for-lease/retail/224_14_avenue_southeast
"9,579 ft²",Not available,1404 Centre Street South,"Calgary, AB","$420,000",Leo Vanderlinden,https://www.spacelist.ca/listings/802723/ab/calgary/for-sale/retail/1404_centre_street_south
484 ft²,Not available,142 - 328 Centre Street South,"Calgary, AB","$228,000",Eddie Li,https://www.spacelist.ca/listings/642149/ab/calgary/for-sale/retail/142-328_centre_street_south
"1,556 ft²","$3,241/mo",10 - 7070 11 Street Southeast,"Calgary, AB","$25.00/sf/yr$3,241/mo",Bennett Edwardson,https://www.spacelist.ca/listings/813450/ab/calgary/for-lease/retail/10-7070_11_street_southeast
"3,879 ft²","$8,081/mo",1 - 7070 11 Street Southeast,"Calgary, AB","$25.00/sf/yr$8,081/mo",Bennett Edwardson,https://www.spacelist.ca/listings/813451/ab/calgary/for-lease/retail/1-7070_11_street_southeast
"2,619 ft²",Contact,LL - 3522 19 Street Southwest,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/813008/ab/calgary/for-lease/retail/ll-3522_19_street_southwest
"2,800 ft²",Contact,2318 Spiller Road Southeast,"Calgary, AB",ContactContact,Ryan Rutherford,https://www.spacelist.ca/listings/798867/ab/calgary/for-sale/retail/1814_33_street_southeast
"1,235 ft²",Contact,13750 Bow Bottom Trail Southeast,"Calgary, AB",ContactContact,Jonathan Gheron,https://www.spacelist.ca/listings/804523/ab/calgary/for-lease/retail/building_1-2-3876_cornerstone_boulevard_northeast
"1,440 ft²",Contact,3616 52 Avenue Northwest,"Calgary, AB",ContactContact,Cyril Lewis,https://www.spacelist.ca/listings/808432/ab/calgary/for-lease/retail/13750_bow_bottom_trail_southeast
"8,066 ft²",Not available,1814 33 Street Southeast,"Calgary, AB",Contact,Mingu Kyoung,https://www.spacelist.ca/listings/810244/ab/calgary/for-lease/retail/3616_52_avenue_northwest
"1,250-21,929 ft²",Contact,Building 1 - 2 - 3876 Cornerstone ...,"Calgary, AB",ContactContact,Rick Qi,https://www.spacelist.ca/listings/761252/ab/calgary/for-lease/retail/2318_spiller_road_southeast
"18,707 ft²",Not available,415 38 Avenue Northeast,"Calgary, AB","$489,000",Paul Rudolf,https://www.spacelist.ca/listings/798598/ab/calgary/for-sale/retail/415_38_avenue_northeast
"1,358 ft²","$5,259/mo",9 - 6449 Crowchild Trail SW,"Calgary, AB","$46.48/sf/yr$5,259/mo",Nancy Bayly,https://www.spacelist.ca/listings/808847/ab/calgary/for-lease/office-retail-medical/9-6449_crowchild_trail_sw
"900-6,000 ft²",Contact,455 Sage Valley Dr NW,"Calgary, AB",ContactContact,Angela Hill,https://www.spacelist.ca/listings/803095/ab/calgary/for-lease/office-retail-medical/455_sage_valley_dr_nw
"1,420 ft²",Not available,CRU #2 - 123 4 Street Northeast,"Calgary, AB",Contact,Jeff Robson,https://www.spacelist.ca/listings/755033/ab/calgary/for-sale/retail/cru_2-123_4_street_northeast
"1,007 ft²",Contact,1125 - 30 Savanna Crescent,"Calgary, AB",ContactContact,Louise Kellner,https://www.spacelist.ca/listings/798405/ab/calgary/for-lease/retail/4120-4250_109_avenue_northeast
"1,007 ft²",Contact,1125 - 30 Savanna Crescent,"Calgary, AB",ContactContact,Ramesh Verma,https://www.spacelist.ca/listings/799506/ab/calgary/for-lease/retail/1125-30_savanna_crescent
"2,049 ft²",Contact,712 - 10 Discovery Ridge Hill Southwest,"Calgary, AB",ContactContact,Joanna Dam,https://www.spacelist.ca/listings/799659/ab/calgary/for-lease/retail/712-10_discovery_ridge_hill_southwest
"1,500 ft²",Contact,123 Any Street SE,"Calgary, AB",ContactContact,Phil Yan,https://www.spacelist.ca/listings/781971/ab/calgary/for-lease/retail/123_any_street_se
"1,080 ft²",Contact,305 16 Avenue Northwest,"Calgary, AB",ContactContact,Joanna Dam,https://www.spacelist.ca/listings/782819/ab/calgary/for-lease/retail/305_16_avenue_northwest
"2,555 ft²",Contact,777 8 Avenue Southwest,"Calgary, AB",ContactContact,Joanna Dam,https://www.spacelist.ca/listings/790787/ab/calgary/for-lease/retail/777_8_avenue_southwest
"527-1,453 ft²",Contact,1444 19 Avenue Southwest,"Calgary, AB",ContactContact,Mahmud Rahman,https://www.spacelist.ca/listings/708233/ab/calgary/for-lease/retail/1444_19_avenue_southwest
"3,061 ft²",Contact,2115 4 Street Southwest,"Calgary, AB",ContactContact,Angela Hill,https://www.spacelist.ca/listings/813481/ab/calgary/for-lease/office-retail-medical/2115_4_street_southwest
"424-4,543 ft²",Contact,19369 Sheriff King Street Southwest,"Calgary, AB",ContactContact,Angela Hill,https://www.spacelist.ca/listings/803157/ab/calgary/for-lease/retail-medical/19369_sheriff_king_street_southwest
"1,577 ft²","$4,785/mo",Bay 130 - 10960 42 Street Northeast,"Calgary, AB","$36.42/sf/yr$4,785/mo",Greg Christensen,https://www.spacelist.ca/listings/773602/ab/calgary/for-lease/office-retail/bay_130-10960_42_street_northeast
